4991,137
4991,2013
4991,2109
4991,3259
4957,4633
4957,2636
4957,1289
4957,2109
2254,4633
2254,2242
2254,4297
2254,2013
6364,3080
6364,4452
6364,3933
6364,2560
21,3507
21,4431
21,1289
21,1877
1351,2013
1351,3259
1351,4452
1351,2560
1826,4452
1826,2963
1826,3458
1826,2560
5775,605
5775,2560
5775,4688
5775,3715
2513,1877
2513,4452
2513,2963
2513,2560
7122,4633
7122,4665
7122,4431
7122,867
538,3080
538,1828
538,4452
538,2963
7327,1690
7327,415
7327,3221
7327,3411
7696,4633
7696,4496
7696,3493
7696,4665
2970,722
2970,831
2970,3221
2970,3041
7953,722
7953,4633
7953,831
7953,3221
339,722
339,831
339,3221
339,3041
3246,722
3246,3476
3246,831
3246,1587
8570,1186
8570,2087
8570,4033
8570,3041
5093,1186
5093,4033
5093,3041
5093,3080
7187,831
7187,3221
7187,3041
7187,2638
5006,722
5006,831
5006,3221
5006,3041
5542,1186
5542,4033
5542,3041
5542,3080
7157,1186
7157,4033
7157,3041
7157,3080
3333,4029
3333,1587
3333,4033
3333,800
6848,4633
6848,4177
6848,1587
6848,137
1580,4633
1580,1587
1580,2296
1580,137
1149,4633
1149,4177
1149,1587
1149,137
3232,1587
3232,137
3232,3507
3232,2407
4129,1587
4129,137
4129,3507
4129,2407
1061,1587
1061,137
1061,3507
1061,2407
4540,1587
4540,137
4540,3507
4540,2407
8228,4633
8228,1587
8228,137
8228,3507
642,1587
642,137
642,3507
642,2407
5812,1587
5812,137
5812,3507
5812,2407
4513,1587
4513,137
4513,3507
4513,2407
2131,1587
2131,137
2131,3507
2131,2407
5403,4029
5403,1587
5403,137
5403,3507
4467,4633
4467,415
4467,1587
4467,137
157,1587
157,137
157,3507
157,2407
7948,4633
7948,1587
7948,137
7948,3507
1069,1587
1069,137
1069,3507
1069,2407
6559,3813
6559,1587
6559,137
6559,3507
4078,2111
4078,2087
4078,1587
4078,3041
3340,1587
3340,137
3340,3507
3340,2407
8661,1587
8661,137
8661,3507
8661,2407
4481,4633
4481,1587
4481,137
4481,3507
5109,4633
5109,1587
5109,137
5109,3507
490,4633
490,1587
490,137
490,3507
7860,4633
7860,1587
7860,137
7860,3507
8633,4633
8633,1587
8633,3221
8633,137
3329,4633
3329,1587
3329,137
3329,3507
4873,4633
4873,1587
4873,137
4873,3507
8620,1587
8620,137
8620,3507
8620,2407
3016,1587
3016,137
3016,3507
3016,2407
1825,1587
1825,137
1825,3507
1825,2407
4978,3476
4978,1587
4978,3221
4978,2296
4739,1587
4739,137
4739,3507
4739,2407
7182,4633
7182,1587
7182,137
7182,3507
4257,4633
4257,1587
4257,137
4257,3507
3006,1587
3006,137
3006,3507
3006,2407
5930,1690
5930,3221
5930,137
5930,3080
2026,3221
2026,137
2026,3080
2026,3507
3377,137
3377,3507
3377,2407
3377,4714
7183,137
7183,3507
7183,2407
7183,4714
4451,137
4451,3507
4451,2407
4451,4714
4501,1587
4501,137
4501,3507
4501,2407
6032,722
6032,1186
6032,3221
6032,3041
3454,722
3454,1186
3454,3041
3454,137
8380,722
8380,1690
8380,1186
8380,4033
4197,722
4197,1690
4197,4633
4197,1186
5448,722
5448,4805
5448,1186
5448,137
8443,722
8443,1186
8443,137
8443,3507
1054,722
1054,1186
1054,137
1054,3507
2603,722
2603,4633
2603,1186
2603,137
7521,722
7521,4633
7521,1186
7521,137
7277,722
7277,1186
7277,137
7277,3507
8180,722
8180,1186
8180,137
8180,3507
7897,722
7897,3476
7897,1186
7897,3221
1290,722
1290,2909
1290,137
1290,3080
2687,722
2687,2909
2687,3041
2687,137
7938,722
7938,4633
7938,2909
7938,3041
3603,722
3603,2909
3603,137
3603,3080
6951,722
6951,4633
6951,2909
6951,137
7072,722
7072,2909
7072,137
7072,3507
4405,722
4405,2909
4405,137
4405,3507
3896,722
3896,3476
3896,4633
3896,2909
3251,722
3251,2909
3251,137
3251,3507
5665,722
5665,2909
5665,137
5665,3507
6769,722
6769,2909
6769,137
6769,3507
1693,4501
1693,137
1693,3080
1693,3507
4365,4501
4365,137
4365,3080
4365,3507
8026,4501
8026,137
8026,3080
8026,3507
4023,4501
4023,137
4023,3080
4023,3507
6220,4501
6220,137
6220,3080
6220,3507
2197,4633
2197,4501
2197,137
2197,3080
4599,4633
4599,4633
4599,4501
4599,137
6589,4501
6589,137
6589,3080
6589,3507
4024,3221
4024,4501
4024,137
4024,3080
1948,4501
1948,137
1948,3080
1948,3507
7802,4501
7802,137
7802,3080
7802,3507
3345,4501
3345,137
3345,3080
3345,3507
2193,4501
2193,137
2193,3080
2193,3507
1963,4633
1963,4501
1963,137
1963,3080
6289,3221
6289,4501
6289,137
6289,3080
7333,4501
7333,137
7333,3080
7333,3507
2291,4501
2291,137
2291,3080
2291,3507
5528,4029
5528,1587
5528,3041
5528,137
2113,4029
2113,1587
2113,3041
2113,137
604,1690
604,137
604,3080
604,3364
7148,137
7148,3080
7148,3364
7148,3507
4054,137
4054,3080
4054,3364
4054,3507
5071,137
5071,3080
5071,3364
5071,3507
6363,137
6363,3080
6363,3364
6363,3507
460,137
460,3080
460,3364
460,3507
1798,4633
1798,1186
1798,4029
1798,137
4595,1186
4595,137
4595,3364
4595,3507
1477,1186
1477,137
1477,3080
1477,3364
4478,1186
4478,137
4478,3080
4478,3364
8461,1587
8461,4033
8461,137
8461,3507
652,4633
652,1587
652,4033
652,137
6598,3221
6598,137
6598,3080
6598,3507
7262,3221
7262,137
7262,3080
7262,3507
1670,3221
1670,137
1670,3080
1670,3507
5256,3221
5256,137
5256,3080
5256,3507
403,3221
403,137
403,3080
403,3507
5904,3221
5904,137
5904,3080
5904,3507
3214,4633
3214,3221
3214,137
3214,3080
1906,4633
1906,3221
1906,137
1906,3080
2920,4633
2920,3263
2920,2367
2920,3989
5948,3221
5948,137
5948,3080
5948,3507
1334,1500
1334,1500
1334,3221
1334,2296
875,3221
875,137
875,3080
875,3507
531,4633
531,3221
531,137
531,3080
6595,3221
6595,137
6595,3080
6595,3507
6830,1690
6830,4029
6830,4029
6830,3221
6905,4633
6905,137
6905,3080
6905,3507
1957,1690
1957,3813
1957,3221
1957,137
3565,3221
3565,137
3565,3080
3565,3507
7547,722
7547,137
7547,3080
7547,3507
1874,722
1874,137
1874,3080
1874,3507
2870,722
2870,137
2870,3080
2870,3507
3822,722
3822,137
3822,3080
3822,3507
379,722
379,137
379,3080
379,3507
22,722
22,137
22,3080
22,3507
3017,722
3017,137
3017,3080
3017,3507
6468,722
6468,137
6468,3080
6468,3507
6337,722
6337,137
6337,3080
6337,3507
7592,722
7592,137
7592,3080
7592,3507
2780,722
2780,4633
2780,137
2780,3080
5369,722
5369,137
5369,3080
5369,3507
1003,722
1003,137
1003,3080
1003,3507
6270,722
6270,3476
6270,137
6270,3080
312,722
312,137
312,3080
312,3507
2827,722
2827,137
2827,3080
2827,3507
1968,722
1968,137
1968,3080
1968,3507
1842,722
1842,137
1842,3080
1842,3507
1288,722
1288,137
1288,3080
1288,3507
2899,722
2899,4633
2899,137
2899,3080
959,722
959,137
959,3080
959,3507
2267,722
2267,137
2267,3080
2267,3507
6597,722
6597,4029
6597,137
6597,3080
3194,722
3194,4633
3194,137
3194,3080
2035,722
2035,415
2035,137
2035,3080
6212,722
6212,2087
6212,137
6212,3080
5367,722
5367,1587
5367,137
5367,3507
8734,722
8734,1587
8734,137
8734,3507
7689,722
7689,1587
7689,137
7689,3507
4085,722
4085,1587
4085,137
4085,3507
3877,722
3877,137
3877,3507
3877,2407
6447,722
6447,137
6447,3507
6447,2407
4970,722
4970,137
4970,3507
4970,2407
693,722
693,2909
693,831
693,4080
4822,722
4822,137
4822,3507
4822,2407
683,722
683,4633
683,4080
683,137
2071,722
2071,137
2071,3507
2071,2407
7177,722
7177,1587
7177,137
7177,3507
7247,722
7247,1587
7247,137
7247,3507
5555,722
5555,1587
5555,3041
5555,137
2013,722
2013,1587
2013,137
2013,3507
764,722
764,1587
764,137
764,3507
4025,722
4025,1587
4025,137
4025,3507
2439,722
2439,1587
2439,137
2439,2407
2395,722
2395,1587
2395,137
2395,3507
2702,722
2702,1587
2702,137
2702,3507
2202,722
2202,1587
2202,137
2202,3507
8678,722
8678,4029
8678,1587
8678,137
3614,722
3614,1587
3614,137
3614,3507
6658,722
6658,1587
6658,137
6658,3507
2218,722
2218,1587
2218,137
2218,3507
4169,722
4169,1587
4169,137
4169,3507
5371,722
5371,4633
5371,1587
5371,137
7662,722
7662,4633
7662,1587
7662,137
7142,722
7142,1587
7142,137
7142,3507
24,722
24,3476
24,4501
24,137
5522,722
5522,1690
5522,4633
5522,137
3106,722
3106,4633
3106,137
3106,3507
2227,722
2227,137
2227,3507
2227,2407
1953,722
1953,137
1953,3507
1953,2407
5364,722
5364,4633
5364,137
5364,3507
5744,722
5744,137
5744,3507
5744,2407
7041,722
7041,1690
7041,137
7041,3507
8386,722
8386,4177
8386,137
8386,3507
329,722
329,137
329,3507
329,2407
1234,722
1234,137
1234,3507
1234,2407
7574,722
7574,1690
7574,3813
7574,4633
2829,722
2829,137
2829,3507
2829,2407
7958,722
7958,137
7958,3507
7958,2407
5159,722
5159,137
5159,3507
5159,2407
6542,722
6542,137
6542,3507
6542,2407
5358,722
5358,1587
5358,137
5358,3080
6637,722
6637,3476
6637,4029
6637,137
776,722
776,137
776,3507
776,2407
3245,722
3245,137
3245,3507
3245,2407
6527,722
6527,4633
6527,137
6527,3507
6508,722
6508,137
6508,3507
6508,2407
3144,1186
3144,2909
3144,4029
3144,572
5819,3155
5819,4805
5819,1186
5819,2909
3670,2909
3670,1587
3670,4033
3670,137
5987,2909
5987,1587
5987,4033
5987,137
6964,2909
6964,1587
6964,4033
6964,137
2209,1587
2209,4033
2209,137
2209,3080
2688,1587
2688,4033
2688,137
2688,3080
2700,3476
2700,1587
2700,4033
2700,137
1162,1587
1162,4033
1162,137
1162,3080
6454,1587
6454,4033
6454,137
6454,3080
6938,1587
6938,4033
6938,137
6938,3080
7203,1587
7203,4033
7203,137
7203,3080
136,1587
136,4033
136,137
136,3080
7358,1587
