135,2963
135,996
135,481
136,1143
136,1993
136,2727
136,2987
136,2513
137,2258
137,1972
137,84
137,1501
137,1852
138,142
138,1993
138,2987
138,2832
138,1478
139,1345
141,2727
141,462
141,2931
141,2565
143,2385
143,3082
143,3152
143,2710
143,1934
144,1858
144,231
144,142
144,28
144,2828
145,1932
147,2931
147,914
147,136
147,2354
147,2221
148,2963
149,813
150,1747
152,796
152,1362
152,2576
152,3024
152,3155
153,1703
153,892
153,142
153,1993
153,1898
154,1865
154,1675
155,243
155,2399
155,28
155,422
155,2070
156,980
156,2142
156,2789
156,2781
157,269
157,2233
157,1557
157,2999
157,3024
158,28
158,2828
158,1241
158,1224
158,3024
159,921
159,1665
159,1080
159,1891
159,320
160,3101
160,796
160,1370
160,243
160,369
161,3053
161,2249
161,1727
161,2111
161,1073
162,1832
162,914
162,996
162,955
162,3071
164,2053
164,958
164,345
164,838
164,2968
165,1298
165,2963
166,1886
166,2221
166,1279
166,498
166,914
167,902
167,1430
167,712
168,3082
168,2258
168,2735
168,2318
168,1908
169,914
169,2727
169,1865
169,2249
169,2896
170,2936
170,1886
170,2221
170,1279
170,498
171,2902
171,2419
171,2987
171,18
171,2640
172,980
172,2727
172,1076
172,3136
172,2488
174,1886
174,2221
174,1279
174,498
174,914
175,2872
175,570
175,350
175,1944
175,2081
176,3138
176,3082
176,142
176,2828
176,3024
177,2399
177,1860
177,1489
177,84
177,961
179,10
180,863
180,2987
180,2910
180,2801
180,642
181,453
181,2987
181,2172
181,56
181,1848
182,914
182,73
182,2412
182,1342
183,2067
183,1727
184,189
184,2583
185,2899
185,1385
185,717
185,1663
185,57
186,1750
186,829
187,540
187,269
187,1686
187,859
187,2236
188,509
188,925
188,2999
189,494
189,2423
189,2255
190,934
190,2727
190,2435
190,1028
190,2987
192,1348
195,712
197,3101
197,2464
197,2978
197,360
197,58
200,1260
200,1387
200,436
200,447
200,2369
202,2054
202,957
203,639
203,1886
203,2221
203,1279
203,498
206,458
206,217
207,1160
209,2471
209,2498
209,12
209,2043
209,2722
210,2054
210,3049
210,796
210,1239
210,2987
211,902
211,1245
212,1311
212,1856
212,1667
215,2418
215,3094
215,16
215,2247
215,1886
219,1256
219,2377
219,1554
219,601
220,2296
220,1679
222,1944
222,958
222,1703
224,590
224,3024
224,2487
225,2070
226,980
228,3126
228,141
228,732
229,2401
229,6
229,2751
229,1409
229,164
231,21
231,2931
232,712
233,1993
234,1886
234,2221
234,1279
234,498
234,914
235,2201
235,1886
235,2221
235,1279
235,498
236,2060
236,2727
236,462
237,1389
237,2390
238,657
238,230
238,1388
238,1724
238,273
239,3112
239,2891
240,1183
241,139
241,128
241,1686
241,2415
241,859
242,1538
242,3177
243,934
243,1069
244,1478
244,2987
244,1345
244,1133
244,3143
245,2670
245,2715
247,2503
247,1846
247,767
247,2513
248,1686
248,548
248,859
248,2236
248,2234
251,1026
251,602
252,2021
253,1888
253,1324
254,1224
256,2180
257,2801
257,1886
257,2221
257,1279
257,498
258,134
258,1905
258,954
258,2281
258,1449
260,1489
261,498
263,3024
263,2602
263,1224
264,883
266,2469
266,2987
266,322
266,642
266,867
267,3136
267,2931
267,1070
270,1301
270,1040
270,3129
270,2977
271,2791
271,1686
271,540
271,2234
271,2951
272,2149
272,520
272,129
272,367
273,1393
273,1837
273,2462
273,1226
273,2472
274,942
274,275
274,2385
274,3082
274,1493
276,1886
276,2221
276,1279
276,498
276,914
277,1865
278,1607
280,1835
280,1891
281,902
281,2208
283,1345
283,1347
285,3173
285,764
285,93
285,683
285,2745
286,2271
286,1479
286,1275
286,52
286,3107
287,2896
287,683
287,764
288,25
288,2596
288,1750
288,911
288,2594
289,683
291,119
291,469
291,2973
292,1268
292,980
292,3000
293,2727
294,3179
295,2759
295,28
295,141
295,2070
295,1660
296,13
297,139
297,2870
297,540
297,3053
297,128
299,1366
299,28
300,588
300,531
300,2777
300,3145
300,1545
304,1028
306,3101
306,1100
306,2327
306,3024
306,1489
307,996
308,2234
308,2244
308,128
308,583
308,1627
309,1886
309,2221
309,1279
309,498
309,914
310,2727
310,547
310,1404
310,3112
311,2840
311,712
311,2751
312,2987
312,230
313,28
313,1028
313,617
313,2987
313,2513
314,54
314,2134
314,2090
314,642
314,1328
315,1993
315,674
315,2987
315,3018
315,961
317,835
317,2910
317,1211
317,1228
318,763
318,882
318,1478
319,1201
319,2183
319,2240
319,2873
319,1730
320,330
323,546
323,1395
323,3164
323,745
323,1768
324,1478
324,2205
324,1572
324,131
326,1507
326,780
326,2000
326,2427
326,1391
327,859
327,2236
327,2234
327,540
327,128
328,2628
328,380
328,588
328,2777
328,3145
329,369
329,2249
329,2121
329,781
330,2368
331,1323
331,162
334,2931
334,1070
334,1100
337,2053
337,1080
338,2931
338,3138
338,2926
339,763
339,322
340,2223
340,2515
342,1028
342,2987
342,1478
342,2117
342,2573
343,2385
343,3152
343,2017
343,3024
343,2905
345,2644
345,2531
345,226
345,2723
345,2245
346,13
346,823
346,2963
346,674
347,3113
347,1412
347,2536
348,996
348,481
349,3101
349,3053
349,902
349,1696
349,674
351,243
353,2751
354,742
354,966
354,2931
354,1274
354,2412
355,1239
355,832
355,1243
355,3024
355,732
356,2931
356,796
356,2453
356,3184
356,28
357,1477
357,208
359,2782
361,47
361,922
361,2833
361,1560
361,2201
363,2256
363,1209
363,932
363,546
363,537
365,1213
365,1597
366,3146
366,1938
366,206
366,304
366,2914
367,1384
368,3101
368,2751
368,1478
371,1381
371,1032
372,644
372,2158
372,2234
372,2792
372,540
373,1611
374,518
374,1277
374,2353
374,1657
375,3024
375,119
376,1289
376,254
377,188
377,2258
377,1076
377,1028
377,243
378,2727
379,2828
380,18
380,617
382,1815
384,2085
384,1826
385,2809
385,2891
385,2177
386,585
387,1731
387,2498
387,153
387,1886
387,2221
388,2497
389,881
389,957
389,1402
389,857
389,2203
390,2896
391,439
391,1334
392,3199
392,1224
392,1886
392,2221
392,1279
393,2136
393,1819
393,3142
393,1684
393,2523
395,642
395,1069
395,3101
395,1291
396,2234
396,540
396,128
396,139
396,586
398,916
398,2931
398,208
400,2839
400,2072
401,996
402,2773
403,604
405,432
407,1341
407,1966
408,3193
408,1241
408,645
408,1074
409,331
409,3193
409,443
409,2649
409,309
410,322
411,2973
411,902
411,1773
413,1797
413,966
414,1824
414,3152
414,2782
415,1844
415,2987
416,3152
417,3057
419,2435
419,678
420,1150
420,1538
420,1081
421,128
421,2592
421,2813
421,139
421,1084
422,3102
423,700
424,1893
424,2917
424,2658
424,3167
424,1652
425,540
425,3053
425,139
425,1427
425,859
427,2652
427,2137
428,1345
430,1596
430,2972
430,1658
430,2210
430,1454
431,339
432,1842
433,1944
434,642
434,1489
434,2751
435,1345
435,69
435,530
436,1675
438,128
438,2234
438,2213
438,139
438,540
439,934
439,2931
440,2987
440,2963
441,2208
441,2801
442,2428
443,2866
444,115
444,3024
444,1076
445,2850
446,2899
446,526
446,1180
447,1534
448,2108
449,2931
450,181
450,2973
450,2955
450,2141
450,2971
451,859
451,2236
451,1686
451,2234
451,128
452,996
453,448
454,1174
455,2795
455,2468
455,540
455,2234
455,2508
456,1886
456,2221
456,1279
456,498
456,914
457,1476
458,2828
458,2931
458,2987
459,1440
459,1398
459,1348
459,559
459,2696
460,2987
460,13
460,914
460,1385
460,2403
461,1345
462,934
463,873
464,2345
465,1702
465,2662
465,2179
466,2053
466,2973
468,1501
468,2054
468,3139
468,707
469,2575
469,3099
469,2207
471,2924
473,2127
473,2669
474,2070
475,1696
475,2047
477,914
479,1966
479,1465
480,859
480,2236
480,139
480,85
480,396
481,2160
481,208
483,2987
483,3049
484,796
484,1478
484,1430
484,2905
484,732
487,617
487,2973
488,322
489,1703
489,1345
491,213
493,1274
493,2681
494,1100
494,1078
494,921
495,2670
495,2003
495,2843
495,2899
495,2412
496,1605
497,1980
497,1024
498,1993
499,2801
501,3101
501,1334
502,2234
502,2872
502,1686
502,540
502,228
503,2138
503,1929
506,883
506,2469
507,642
508,439
508,1334
509,3122
510,2973
510,1898
510,2196
511,2422
511,442
511,171
512,2808
512,1519
513,139
513,1427
513,128
513,1435
513,1686
514,2931
516,996
517,2445
517,1593
519,2751
521,1345
521,1526
522,902
522,2067
522,2583
522,1571
522,3006
523,519
524,1141
524,2816
524,421
524,160
524,1016
525,3044
525,2272
525,1028
526,1895
526,2640
527,439
528,2727
530,2234
530,2938
530,858
530,139
530,1846
533,1563
534,3138
534,2794
535,21
535,2836
535,674
535,957
535,2306
536,2227
536,1089
536,1205
536,675
536,1356
539,1443
543,2338
543,1210
544,655
544,1048
544,2510
544,3072
544,289
545,2094
546,1886
546,2221
546,1279
546,498
546,914
548,678
549,1865
549,2249
549,914
549,3200
549,10
550,2258
550,1110
552,1189
553,2751
554,2365
555,1563
555,2487
555,422
557,1703
557,217
559,1028
561,453
561,3017
561,2931
563,2054
564,624
565,2669
565,902
566,1865
566,2249
567,1193
567,1563
568,1026
568,2625
568,3152
568,2905
568,2782
569,996
570,1224
570,1777
571,2469
571,2185
573,730
574,530
574,2828
574,243
575,1345
575,2444
575,3024
576,1382
576,2683
577,2222
577,128
577,644
577,139
577,2234
578,1969
578,799
578,1220
578,2034
578,2169
579,2067
579,1727
580,1995
581,22
581,1770
581,1903
581,1941
581,505
582,128
582,540
582,139
582,2234
582,1586
583,1384
583,164
584,1345
584,2393
585,1477
586,1777
586,2069
587,661
587,2071
587,407
588,208
588,350
589,3101
589,1489
591,1478
592,2337
592,258
592,2316
593,1848
593,2172
594,3031
594,1345
594,1347
595,796
597,712
597,2751
597,3006
597,269
597,957
598,2234
598,540
598,128
598,859
598,2236
600,859
600,2236
600,1533
600,1383
600,2234
601,2896
601,1073
602,139
602,1686
602,2234
602,540
602,1150
603,964
604,1224
604,2966
605,1826
605,1963
606,2539
606,1242
606,674
607,2819
608,1489
610,2931
611,996
611,914
612,474
612,2518
612,1219
613,2751
614,2963
614,2727
616,2751
617,2832
618,1696
620,1339
621,2471
621,2258
621,3136
622,2751
622,712
622,2713
623,2286
623,944
624,2751
626,1769
627,1700
628,3024
628,2017
628,2727
628,1183
630,2977
632,28
632,2471
633,540
633,2024
633,1084
633,128
633,139
634,2924
635,2782
635,3024
635,732
635,620
635,2973
636,28
636,650
636,84
636,1501
637,2832
637,2393
637,208
637,917
639,2956
640,394
640,462
640,1398
641,2017
641,748
641,3024
641,1382
641,3155
642,796
643,2748
643,897
643,3123
643,2153
643,2768
644,2596
644,3128
645,2375
645,117
645,462
646,2054
646,2594
646,911
646,1548
646,1750
647,2905
647,1478
648,1902
648,6
650,2311
650,1636
651,208
651,1345
651,2380
651,1364
651,355
653,3006
653,2751
655,1878
656,2751
656,712
657,1675
658,529
658,28
659,850
659,115
659,1377
660,732
660,1489
661,961
661,2679
662,733
662,2973
662,1334
663,1557
663,469
664,2582
666,1675
668,1888
668,399
668,73
669,656
671,2222
671,150
671,72
671,1361
671,561
672,1761
672,3136
672,1993
674,2843
674,1213
674,1869
675,2987
675,881
676,1076
677,311
678,2160
679,2881
679,1242
680,2256
680,2794
680,539
681,402
681,1478
681,2973
681,2829
682,2428
682,1291
683,942
683,1347
684,2831
686,881
686,2727
687,2904
689,2931
691,2021
691,1213
691,2843
692,3053
692,2752
693,2732
694,968
694,1043
694,2116
694,935
694,2413
695,849
695,2653
696,337
697,314
697,1382
698,314
698,2423
699,243
700,1366
700,3024
700,3136
701,1727
701,2352
702,266
703,902
705,2236
705,1686
705,128
705,2234
705,2993
706,1080
707,2896
708,655
708,1268
708,2442
708,2782
709,1117
709,2916
709,408
709,1865
709,2148
710,2951
710,1636
710,1886
710,2221
710,1279
711,2931
711,2727
712,2561
712,2497
715,1701
716,846
716,3024
718,2015
719,1084
719,2301
719,1686
719,2876
719,859
720,1865
721,2099
722,369
723,1266
724,936
724,1867
725,70
728,2300
730,579
730,2083
730,1345
731,291
733,2931
734,2672
735,533
735,344
735,2805
735,312
735,384
736,1993
737,142
737,2160
738,2625
738,367
738,97
739,2987
741,2801
743,439
743,1564
743,1770
744,2067
744,6
745,2066
746,304
747,128
747,2234
747,185
747,738
747,3096
749,2526
749,2170
750,2832
750,3136
751,296
751,1639
751,375
751,2734
751,595
752,1686
752,2234
752,128
752,299
752,865
753,1370
753,243
754,1963
755,1404
755,2250
755,961
756,3024
757,3104
758,2642
758,1686
758,2158
758,1594
758,811
761,707
761,942
763,563
765,3024
765,1623
766,68
767,1078
767,1891
768,928
771,2931
771,1886
771,2221
771,1279
771,498
772,1748
772,1642
772,1444
772,2473
772,2765
773,934
774,1478
774,2286
774,942
774,2352
775,446
775,2142
775,2232
776,2094
776,2306
776,49
777,2727
777,1623
777,2801
777,2372
777,2808
779,2497
781,931
781,1186
782,934
783,2643
783,2944
783,1008
783,506
783,2700
784,2935
785,3101
786,2866
786,2272
787,1345
787,1993
787,2931
788,2776
790,1291
791,243
791,1370
791,1696
791,520
794,1187
795,350
795,2801
796,2567
796,2530
796,1345
797,1809
797,2509
798,2774
798,1432
798,1886
798,2221
798,1279
799,748
800,1345
800,2931
803,360
805,2465
805,1426
805,1158
805,2199
805,1932
807,1867
807,2965
807,1064
809,1680
809,1478
809,1787
809,2286
809,243
810,2680
810,2724
810,232
811,6
813,322
814,333
816,261
819,822
820,6
821,2054
822,3200
822,3071
823,2866
823,2272
825,462
826,902
826,2973
826,616
826,3199
826,2746
828,2428
829,1964
829,2065
830,957
832,109
834,89
834,2308
834,128
834,2516
834,2103
835,1070
835,2931
835,2727
836,2530
837,1382
837,3024
838,6
839,616
841,478
841,88
841,1114
841,1686
841,859
842,2318
842,2625
842,3152
844,958
844,1347
844,1345
845,2973
845,674
846,1347
847,1577
847,3155
847,1501
847,1387
847,458
849,2360
849,1703
849,2517
849,1345
851,859
851,2236
851,502
851,1686
851,454
852,700
853,707
853,1740
854,2931
855,850
855,1963
856,189
857,1610
857,2520
858,1076
858,3024
859,1762
859,2113
859,1402
859,1668
859,1889
860,1345
860,3155
862,539
862,462
862,2352
863,1885
863,1303
863,1899
863,1620
863,148
864,3101
864,369
866,144
867,1319
867,2228
867,48
867,2176
867,441
868,732
869,1197
869,400
870,2973
870,2435
870,3112
870,1478
870,131
871,462
871,2727
871,3193
873,1148
873,114
874,131
874,1478
874,469
875,1886
875,2221
875,1279
875,498
875,914
876,3032
876,1685
876,2120
876,2067
876,1727
878,2017
879,2940
879,322
880,707
881,768
882,6
884,28
885,2987
886,63
887,1190
887,1090
888,1491
889,1604
889,2000
890,1513
892,1889
893,2181
894,2543
894,2931
895,590
895,1299
895,2752
896,1944
896,2931
897,2804
897,2974
897,177
897,1860
897,176
900,462
902,1585
904,642
904,1681
905,243
905,1909
906,858
907,2654
908,2809
909,28
910,191
910,2085
910,3024
911,1577
911,2926
912,3024
912,458
912,1382
912,2931
913,2751
913,712
914,1298
914,860
915,1345
916,2490
919,1638
919,473
919,1847
920,247
920,2666
920,350
922,881
924,369
924,90
924,764
924,1032
925,2931
925,1224
925,2360
925,1268
925,491
926,2124
926,190
926,1312
926,859
926,2236
927,463
928,3024
928,674
928,380
929,2963
930,2906
930,2832
931,2856
932,1770
932,2588
933,2708
934,2987
936,276
936,508
937,1605
938,1051
939,189
940,62
941,384
941,1437
942,546
942,2256
942,2398
942,932
942,128
943,2866
943,2963
944,1982
944,1076
945,1478
945,2006
946,1055
946,2234
946,2951
946,2041
946,859
947,3071
948,1517
948,2637
948,2035
949,2828
949,2931
950,1932
950,2872
952,2293
952,1944
952,942
954,231
954,1858
954,384
955,189
955,1348
956,2987
956,1669
956,2781
956,2782
956,34
957,626
958,164
959,618
959,2362
959,1000
959,2424
959,2104
960,2931
960,1740
960,2828
960,691
961,322
962,2137
962,1239
962,458
963,1338
963,1066
963,914
964,726
965,2954
965,2981
967,2025
967,880
967,1288
968,3063
968,2572
969,2987
970,2095
971,1972
971,2001
972,2069
972,2776
973,359
974,243
974,1477
975,1021
976,2965
976,1064
976,1239
977,1028
977,2987
978,377
978,243
978,2987
979,1636
980,2464
980,674
980,1501
980,1334
980,3024
982,1028
982,1478
983,2380
984,953
984,2309
984,986
984,3014
984,2553
985,2987
986,473
986,2234
986,540
986,858
986,1676
988,2608
989,3024
989,2651
990,881
990,331
990,2727
990,2931
991,1611
992,1100
992,1345
992,1070
993,642
994,2286
995,369
997,2360
999,1577
1001,1538
1002,2234
1002,2583
1002,139
1002,128
1002,540
1003,957
1004,2385
1005,2296
1005,1478
1006,2272
1006,1076
1006,462
1007,1069
1008,2487
1009,686
1009,3101
1009,1273
1010,2963
1010,136
1012,2072
1012,687
1013,2295
1013,2931
1013,1076
1013,957
1016,642
1016,1273
1016,2751
1017,2126
1018,1387
1019,2376
1019,2464
1019,1268
1019,1604
1021,2759
1021,3024
1021,139
1021,1734
1021,2692
1022,1084
1022,2301
1022,1622
1022,859
1022,2236
1025,248
1027,228
1027,314
1030,1986
1030,736
1030,27
1030,1168
1030,491
1031,145
1033,269
1034,188
1035,2561
1035,416
1035,617
1036,2973
1037,1538
1038,269
1039,2987
1040,756
1040,1614
1040,2139
1041,957
1041,674
1041,2002
1042,732
1042,1345
1042,2625
1043,275
1043,2894
1044,2652
1045,2635
1045,2777
1045,650
1046,322
1047,908
1047,664
1047,1428
1047,2510
1047,1647
1048,1000
1048,658
1048,646
1048,2216
1048,618
1049,1354
1050,142
1050,1345
1051,1481
1051,2645
1052,1383
1052,838
1053,1686
1053,859
1053,2236
1053,540
1053,128
1054,1224
1054,3022
1055,2367
1055,2464
1055,1489
1056,1975
1056,2088
1056,1527
1058,2057
1058,2345
1060,2619
1060,2487
1061,243
1062,2006
1062,1963
1064,498
1064,1438
1066,1160
1066,2378
1066,1224
1066,1064
1066,1239
1067,1540
1067,1118
1068,3024
1068,2828
1068,2966
1069,1370
1069,2047
1069,243
1070,2920
1070,2234
1070,2963
1070,139
1070,128
1072,2738
1072,976
1072,1884
1072,2400
1072,738
1073,2829
1074,796
1075,10
1076,2085
1077,1478
1077,2751
1077,1374
1078,1268
1079,1577
1079,3101
1079,1519
1079,275
1080,508
1081,2413
1082,2070
1082,2820
1083,3142
1083,701
1083,2234
1083,2951
1083,139
1084,1604
1084,2642
1085,2991
1086,883
1088,1787
1089,1261
1089,2771
1091,2931
1092,1955
1093,735
1093,84
1093,1640
1094,2054
1095,1671
1095,1567
1095,957
1097,1345
1097,1326
1098,1607
1098,1385
1099,530
1099,2248
1100,369
1100,2272
1101,440
1101,1062
1101,1387
1103,2267
1103,1478
1103,2973
1104,686
1104,1976
1105,699
1105,1753
1105,1160
1105,2801
1106,1381
1106,1650
1106,987
1106,2435
1107,3136
1108,3101
1109,2652
1109,2619
1110,1345
1110,2205
1110,2987
1111,1489
1111,2978
1111,144
1112,1076
1112,3045
1112,2513
1113,243
1115,109
1115,1034
1115,1523
1115,1116
1115,2720
1117,1638
1118,2931
1118,2285
1119,915
1119,2987
1119,642
1121,1826
1121,2845
1121,2823
1122,3122
1123,1478
1123,1886
1123,2221
1123,1279
1123,498
1124,2370
1125,628
1125,1740
1125,2053
1126,859
1126,2236
1126,540
1126,2234
1126,1686
1127,1534
1129,2458
1129,3060
1129,2851
1130,1224
1131,62
1131,1330
1132,2212
1132,131
1135,1513
1136,996
1137,1345
1137,2973
1137,1478
1138,144
1139,2581
1139,1654
1139,139
1139,141
1139,1055
1140,1478
1140,2973
1141,2931
1141,2987
1141,1784
1142,3024
1143,243
1144,850
1144,2111
1145,2802
1146,2471
1146,1028
1146,617
1147,2137
1149,1980
1150,488
1152,2931
1154,1944
1154,2575
1155,1128
1155,1028
1156,3024
1157,477
1157,1963
1158,2047
1158,1944
1159,2947
1159,2383
1161,2234
1161,1058
1161,540
1161,1686
1161,2602
1162,28
1163,984
1163,2687
1163,2843
1164,2924
1165,2101
1165,2047
1166,1541
1168,20
1168,1865
1168,1826
1168,28
1168,3155
1169,540
1169,2234
1169,2844
1169,314
1169,1686
1171,2086
1171,1843
1171,1930
1171,859
1171,2236
1172,1809
1172,579
1172,2814
1174,1276
1175,855
1175,1605
1176,2751
1176,712
1177,642
1178,3184
1180,2909
1180,2963
1180,19
1181,2287
1182,1696
1185,1686
1185,858
1185,139
1185,500
1185,128
1187,2234
1187,2951
1187,859
1187,2236
1187,139
1189,2727
1189,674
1190,3024
1190,2017
1190,3082
1196,2988
1196,1895
1197,2085
1197,2070
1197,1224
1198,707
1198,796
1200,1410
1201,895
1201,2648
1201,284
1201,2921
1201,88
1202,518
1202,1506
1202,859
1202,2236
1202,139
1203,2811
1203,1101
1203,2342
1203,263
1203,762
1204,3131
1204,621
1205,1944
1206,3199
1206,2067
1207,919
1207,615
1207,1830
1207,1908
1208,2822
1208,1381
1209,1963
1209,850
1209,1332
1209,2459
1209,377
1210,1076
1210,1993
1210,1604
1211,547
1211,2727
1211,1306
1212,2931
1213,1382
1214,1680
1214,2234
1214,2792
1214,2222
1214,128
1215,3065
1215,565
1215,2204
1215,2074
1215,2094
1216,2053
1216,2392
1216,1886
1216,2221
1216,1279
1217,2453
1217,2256
1217,2471
1217,439
1218,2931
1219,1850
1220,1169
1220,3082
1220,1511
1221,1000
1221,81
1221,1457
1221,197
1221,905
1222,3119
1223,409
1223,2931
1225,2828
1225,1345
1226,1388
1226,230
1228,2201
1228,2085
1229,2805
1229,859
1229,2236
1229,2234
1229,384
1230,665
1230,2563
1230,2322
1231,1116
1231,540
1231,109
1231,2401
1231,139
1232,2258
1233,1347
1233,934
1234,705
1234,2304
1236,63
1237,1946
1237,1188
1237,931
1237,947
1238,1629
1238,2857
1238,562
1239,902
1240,2578
1242,2234
1242,139
1242,141
1242,3197
1242,540
1243,2782
1243,934
1243,3152
1244,380
1244,2057
1244,1993
1247,761
1247,2854
1247,2039
1247,1911
1247,899
1248,2669
1249,3062
1249,2322
1249,2751
1250,2360
1250,1445
1250,185
1251,1516
1251,1327
1251,1272
1252,755
1253,1936
1253,41
1253,1253
1253,773
1254,1691
1255,1477
1256,2679
1258,10
1258,523
1259,626
1260,2234
1260,540
1260,128
1260,139
1260,946
1262,114
1262,3091
1263,2250
1265,2931
1265,2987
1267,771
1268,62
1268,1381
1269,2085
1270,2828
1270,796
1271,2272
1272,1908
1273,3087
1274,1489
1275,164
1276,2987
1276,2111
1276,1118
1277,612
1277,1482
1277,1609
1277,195
1277,295
1278,3099
1280,2201
1280,2730
1280,1886
1280,2221
1280,1279
1281,2249
1281,1865
1281,683
1282,1382
1282,2987
1285,1948
1285,3188
1285,2766
1285,467
1286,1291
1287,1298
1288,2047
1289,1334
1289,3029
1289,2652
1289,2966
1290,2316
1291,520
1291,796
1291,1696
1292,2828
1293,2727
1293,1224
1294,2829
1295,2905
1295,662
1296,763
1297,462
1299,683
1299,3200
1301,2599
1303,1607
1303,1385
1304,1086
1304,881
1305,394
1306,2307
1308,6
1308,2652
1309,306
1311,1076
1311,2987
1312,2201
1312,2274
1313,732
1313,1908
1313,2385
1314,1944
1315,131
1315,2067
1315,358
1316,2598
1316,2112
1316,2190
1316,888
1316,1985
1317,1777
1318,1538
1319,707
1319,1777
1319,2054
1320,3024
1321,2926
1321,3138
1321,2667
1323,1063
1323,34
1323,2505
1323,1076
1323,462
1324,2866
1324,2505
1325,1686
1325,3039
1325,139
1325,1427
1325,128
1326,1489
1326,2931
1327,2829
1328,1636
1329,2931
1330,1155
1330,838
1331,3122
1332,957
1333,322
1335,2961
1335,1921
1335,29
1335,2847
1335,1405
1337,2905
1337,1345
1337,3082
1338,144
1339,705
1339,1345
1340,2875
1340,142
1341,1537
1344,2987
1344,6
1345,2906
1345,3114
1345,748
1345,2966
1346,2934
1347,2234
1347,540
1347,859
1347,2236
1347,1084
1348,1429
1351,84
1351,1775
1351,1863
1351,2007
1351,1972
1353,538
1353,473
1353,859
1353,2236
1353,502
1354,642
1354,2138
1354,2126
1355,139
1355,128
1355,540
1355,2665
1355,2234
1356,2109
1357,2127
1357,1345
1357,2500
1357,3010
1358,2429
1358,1017
1358,869
1358,1001
1358,1763
1359,1224
1359,1477
